target,ids,date,flag,user,text,text_processed
4,1691863050,Sun May 03 18:46:14 PDT 2009,NO_QUERY,KISSmyBLAKarts,@TaskProductions I agree...make mine everyday too...wouldnt say Im OCD but I like order. Everything has a place! ,"['taskproduct', 'everyday', 'say', 'ocd', 'like', 'order', 'everyth', 'place']"
4,2187438953,Mon Jun 15 20:16:58 PDT 2009,NO_QUERY,XxStreetNinjaxX,Hide and seek is pretty dope ,"['hide', 'seek', 'pretti', 'dope']"
0,1880783312,Fri May 22 02:29:26 PDT 2009,NO_QUERY,imath,"Have all a nice friday! Day off for me, unhappily my son is sick, too bad we wanted 2 play ball.. Doctor apt at 3:00pm  #fb","['nice', 'friday', 'day', 'unhappili', 'sick', 'bad', 'play', 'doctor', 'apt', 'pm', 'fb']"
4,2051266755,Fri Jun 05 21:24:43 PDT 2009,NO_QUERY,kaiLoDelf,i say both.... ,['say']
0,2205034536,Wed Jun 17 03:47:08 PDT 2009,NO_QUERY,OrlaithCullen,Sigh....I must tidy my room......so annoying....  ,"['must', 'tidi']"
4,1956602878,Thu May 28 22:14:40 PDT 2009,NO_QUERY,Andrewmzs,@miakrak the Office is like a mental hot tub though.  ,"['miakrak', 'offic', 'like', 'mental', 'hot', 'tub', 'though']"
4,1470042139,Tue Apr 07 08:10:25 PDT 2009,NO_QUERY,miiiikah,is enjoying the twitter world ,"['enjoy', 'twitter', 'world']"
4,1956293864,Thu May 28 21:34:26 PDT 2009,NO_QUERY,LuvMyKids4,"@shamara99 Michell from Boston, MA Aquarius is my sign/don't know why I started 2 follow u/but I'm glad I did  your great to follow!","['shamara', 'michel', 'boston', 'aquariu', 'sign', 'know', 'whi', 'start', 'follow', 'glad', 'great', 'follow']"
0,2251184857,Sat Jun 20 02:42:06 PDT 2009,NO_QUERY,Fimika,Workin on my thesis paper.. ,"['workin', 'thesi']"
0,2191900110,Tue Jun 16 06:10:04 PDT 2009,NO_QUERY,migaruler,@jamz02 we are complete opposites ,"['jamz', 'complet', 'opposit']"
4,2183770605,Mon Jun 15 14:57:49 PDT 2009,NO_QUERY,PamAg,@ anymommy bummer... no more labor pains... but since i guessed july 5... ,"['anymommi', 'labor', 'sinc', 'guess', 'juli']"
0,2234583625,Thu Jun 18 23:20:09 PDT 2009,NO_QUERY,MoniNP,...........i want to read midnight sun........ ,"['read', 'midnight']"
4,1985470934,Sun May 31 17:10:00 PDT 2009,NO_QUERY,javilovespizza,@the_nikster  Love you!! &lt;3333,"['nikster', 'love', 'lt']"
0,2183239753,Mon Jun 15 14:14:08 PDT 2009,NO_QUERY,ketley2aug,"again, another draw, another winner... but i'm no where  #squarespace","['anoth', 'draw', 'anoth', 'squarespac']"
4,1994042647,Mon Jun 01 11:19:24 PDT 2009,NO_QUERY,shedontcare,"'m doing, I have to do  ",[]
4,2014987550,Wed Jun 03 03:20:42 PDT 2009,NO_QUERY,jennypoynter,"in this old home video interview, tom mentions bill and ted, just like he did in his tweets!  im gonna watch that gmtv one next...","['old', 'home', 'video', 'interview', 'tom', 'mention', 'bill', 'ted', 'like', 'hi', 'tweet', 'gon', 'watch', 'gmtv']"
4,1968401441,Fri May 29 21:21:40 PDT 2009,NO_QUERY,goldcoastnews,"if anyone on the gold coast has pix, video, anecdotes about the sick whale in the broadwater, give me a call on 55842288 or 0418188806 ","['anyon', 'gold', 'coast', 'pix', 'video', 'anecdot', 'sick', 'whale', 'broadwat', 'give', 'call']"
0,1966351937,Fri May 29 17:36:30 PDT 2009,NO_QUERY,hiddensunday,@zarlana I took my ring out... ,"['zarlana', 'took', 'ring']"
4,1676425474,Fri May 01 22:00:34 PDT 2009,NO_QUERY,SethParrish,@JeffDNewton See if the computer tech can figure out how to get on the Internet... Hehe ,"['jeffdnewton', 'see', 'comput', 'tech', 'figur', 'get', 'hehe']"
4,1827478043,Sun May 17 10:47:42 PDT 2009,NO_QUERY,cwilder02,I love homemade breakfast every morning ,"['love', 'homemad', 'breakfast', 'everi', 'morn']"
0,2055130107,Sat Jun 06 08:45:17 PDT 2009,NO_QUERY,marymargareth,I wish it was sunny! I want to lay out today! ,"['wish', 'wa', 'sunni', 'lay', 'today']"
0,1979776664,Sun May 31 04:27:46 PDT 2009,NO_QUERY,rosieanne91,Gutted I was sick last night  I slept like 14 hours!!! So why do I still have huge bags under my eyes eh? That sucks...,"['gut', 'wa', 'sick', 'last', 'night', 'slept', 'like', 'hour', 'whi', 'still', 'huge', 'bag', 'eye', 'eh']"
4,1979488565,Sun May 31 03:15:51 PDT 2009,NO_QUERY,beccahthehorse,@dontforgetlaura YEAY  What fun  when are you going to the jonas brothers ?? I dont understand but when they are going here,"['dontforgetlaura', 'yeay', 'fun', 'go', 'brother', 'dont', 'understand', 'go']"
0,2188743932,Mon Jun 15 22:28:37 PDT 2009,NO_QUERY,yselklaaa,@Thomasdequinc YES it is  its freezing,"['thomasdequinc', 'ye', 'freez']"
4,2068835898,Sun Jun 07 14:47:12 PDT 2009,NO_QUERY,Amanda_wakes,"having one of those random moments, laughing at anything and everything ","['random', 'moment', 'laugh', 'anyth', 'everyth']"
0,2228185282,Thu Jun 18 14:07:28 PDT 2009,NO_QUERY,rwalford79,@EnergeticAlien Ohhhh... who is this ... a guy? Its not me.. ,"['energeticalien', 'guy']"
4,1680239829,Sat May 02 11:13:26 PDT 2009,NO_QUERY,flybitty,@geeksmart word!  i've been anticipating this day!  ,"['geeksmart', 'word', 'anticip', 'day']"
0,1572880014,Mon Apr 20 22:53:20 PDT 2009,NO_QUERY,F1GMedia,@kaylacollins And why do men suck might I ask? ,"['kaylacollin', 'whi', 'suck', 'might', 'ask']"
0,1985590345,Sun May 31 17:23:54 PDT 2009,NO_QUERY,yepitsjen,@MissRed187 sorry about this weekend. Had issues with boo's dad. And I'm sorry about your ankle ,"['missr', 'sorri', 'weekend', 'issu', 'boo', 'dad', 'sorri', 'ankl']"
0,2248144093,Fri Jun 19 20:10:09 PDT 2009,NO_QUERY,HalleyJade,"@jonas Oh, wow, I'm sooo lovin the song &quot;Fly With Me&quot; my fave JoBros song ever! -&quot;Before The Storm&quot; not so much  such a great CD~ ^^","['oh', 'wow', 'sooo', 'lovin', 'song', 'quot', 'fli', 'quot', 'fave', 'jobro', 'song', 'ever', 'quot', 'befor', 'storm', 'quot', 'much', 'great', 'cd']"
4,1469313756,Tue Apr 07 05:59:06 PDT 2009,NO_QUERY,beserious1,"@nohalfwaycrooks i figured as much...you, like @MrSneakaHead , sleep like a rock. ","['nohalfwaycrook', 'figur', 'like', 'mrsneakahead', 'sleep', 'like', 'rock']"
0,1992039846,Mon Jun 01 08:05:48 PDT 2009,NO_QUERY,MartinaMc,is heading back to Preston to collect the last of her stuff ,"['head', 'back', 'preston', 'collect', 'last', 'stuff']"
4,1971828545,Sat May 30 07:59:25 PDT 2009,NO_QUERY,clarinandreny,My cutie Naraaa  http://mypict.me/25iS,"['cuti', 'naraaa']"
4,2060613629,Sat Jun 06 19:14:15 PDT 2009,NO_QUERY,kikibbyx,im with TYLER right now. ,"['tyler', 'right']"
4,1964353677,Fri May 29 14:06:11 PDT 2009,NO_QUERY,sarabroyo,@LibbyLongneck hahah yeahh dude i'm playing with a cardboard dinosaur and lookin at cloverfield  i knows right?! lmfao,"['libbylongneck', 'hahah', 'yeahh', 'dude', 'play', 'cardboard', 'dinosaur', 'lookin', 'cloverfield', 'know', 'right', 'lmfao']"
0,2216586270,Wed Jun 17 19:40:55 PDT 2009,NO_QUERY,matthew_h_smith,@tencaciousH i just screwed up and i am sorry ,"['tencacioush', 'screw', 'sorri']"
0,2069745320,Sun Jun 07 16:26:57 PDT 2009,NO_QUERY,BarneysAngels,@ArfanChaudhry I woke up with a sore throat too. Poor us.  ,"['arfanchaudhri', 'woke', 'sore', 'throat', 'poor']"
0,1993536881,Mon Jun 01 10:32:09 PDT 2009,NO_QUERY,amberaracena10,At school pickin tj up..cant believe only two more days left ,"['school', 'pickin', 'tj', 'believ', 'onli', 'two', 'day', 'left']"
4,1973825191,Sat May 30 11:54:31 PDT 2009,NO_QUERY,D3KN0W,"#BGT 2nites been pretty good so far.. Most have been a bit dissapointing, susan up next  ready for a full standing ovation peeps? Lol","['bgt', 'nite', 'pretti', 'good', 'bit', 'dissapoint', 'susan', 'next', 'readi', 'full', 'stand', 'peep', 'lol']"
4,1880344079,Fri May 22 00:54:39 PDT 2009,NO_QUERY,princessBARAKAT,"@sowrongitsKazie wow! thats practivally unheard of! :o     ....that is, until today ","['sowrongitskazi', 'wow', 'practiv', 'unheard', 'today']"
4,2068707739,Sun Jun 07 14:33:18 PDT 2009,NO_QUERY,Hooplaa,@Sexyttam You and her have fun. ,"['sexyttam', 'fun']"
4,2065029219,Sun Jun 07 07:44:08 PDT 2009,NO_QUERY,scottdrummond,"@hermanatrix Yeah, I was pretty pissed. We'll stick to the cool places next time you come into town. ","['hermanatrix', 'yeah', 'wa', 'pretti', 'piss', 'stick', 'cool', 'place', 'next', 'time', 'town']"
4,1694767665,Mon May 04 04:02:43 PDT 2009,NO_QUERY,JillQuarles,Up way way way to early this am....thanks @shane_benson ,"['way', 'way', 'way', 'earli', 'shane', 'benson']"
0,2050066534,Fri Jun 05 18:00:25 PDT 2009,NO_QUERY,J2FLY3,i hate da rain its messing up my hair ,"['hate', 'rain', 'mess', 'hair']"
0,1963176779,Fri May 29 12:19:19 PDT 2009,NO_QUERY,marci723,"@kchasesimmons unfortunetly no  I wish, I mean sometimes like twice a yr they'll have a party, but not always","['kchasesimmon', 'unfortunetli', 'wish', 'mean', 'sometim', 'like', 'twice', 'yr', 'parti', 'alway']"
4,2053859862,Sat Jun 06 05:55:05 PDT 2009,NO_QUERY,tyaloveshoes,"Buying salmon kremes, kuo tie panggang, and some other foods for watching manohara interview on extravaganza. Oh, also buying some DVDs ","['buy', 'salmon', 'kreme', 'kuo', 'tie', 'panggang', 'food', 'watch', 'manohara', 'interview', 'extravaganza', 'oh', 'buy', 'dvd']"
0,2063769122,Sun Jun 07 04:00:17 PDT 2009,NO_QUERY,belindajakobsen,@CommeDesGarcons u weren´t all that happy about beeing home when I met u yesterday... ,"['commedesgarcon', 'happi', 'bee', 'home']"
4,2055023364,Sat Jun 06 08:33:03 PDT 2009,NO_QUERY,TwilightFan506,"Haha, taking the how sexy are you quiz on facebook! ","['haha', 'sexi', 'quiz', 'facebook']"
4,1690871334,Sun May 03 16:34:10 PDT 2009,NO_QUERY,LeesaB,"@AmandaStratton  Okay it has to be @john_lo then.  I'll wait for him, OR I'll just go through my archives.  I'm trying to avoid that!  ","['amandastratton', 'okay', 'john', 'wait', 'go', 'archiv', 'avoid']"
0,1825818001,Sun May 17 06:55:53 PDT 2009,NO_QUERY,WalkingHorse,@rickblanton Morning! Oh wow. I'm so sorry to hear about your friend and customer. ,"['rickblanton', 'morn', 'oh', 'wow', 'sorri', 'hear', 'friend', 'custom']"
4,1827914066,Sun May 17 11:42:29 PDT 2009,NO_QUERY,txtemnow,. i hear you are talking shit about me and my girls. you better  tonight. i hope you like vodka on your shirt ,"['hear', 'talk', 'shit', 'girl', 'better', 'tonight', 'hope', 'like', 'vodka', 'shirt']"
0,2186707608,Mon Jun 15 19:13:19 PDT 2009,NO_QUERY,LOLian,Free hotdogs till 8! And the brownie batter blizzard's gross  http://twitpic.com/7ik50,"['free', 'hotdog', 'browni', 'batter', 'blizzard', 'gross']"
4,2190738379,Tue Jun 16 03:35:14 PDT 2009,NO_QUERY,Sophie_G_xXx,"&quot;oh my god Karen, u can't just ask people why their white&quot; Ahahahaha! Lol ","['quot', 'oh', 'god', 'karen', 'ask', 'peopl', 'whi', 'white', 'quot', 'ahahahaha', 'lol']"
4,1755607729,Sun May 10 09:34:18 PDT 2009,NO_QUERY,beckyrichard,Happy Mothers Day to anyone who's a mother! I love you mommyyy ,"['happi', 'mother', 'day', 'anyon', 'mother', 'love', 'mommyyi']"
0,2051682743,Fri Jun 05 22:33:17 PDT 2009,NO_QUERY,NatashaDNP,"Ugh! I think i lost my blue tooth, going to be SO pissed if it does not turn up ","['ugh', 'think', 'lost', 'blue', 'tooth', 'go', 'piss', 'doe', 'turn']"
0,1825281655,Sun May 17 05:06:11 PDT 2009,NO_QUERY,NatashaGabriela,"is bored ..... Wish to meet DEMI LOVATO , SELENA GOMEZ ,ASHLY TISDALE AND MIELY CYRUS  but i live at indonesia","['bore', 'wish', 'meet', 'lovato', 'selena', 'gomez', 'ashli', 'tisdal', 'mieli', 'cyru', 'live', 'indonesia']"
4,1563793960,Mon Apr 20 00:17:43 PDT 2009,NO_QUERY,Hanaw,Rocking out to Kings of Leon ,"['rock', 'king', 'leon']"
0,1998463116,Mon Jun 01 18:35:23 PDT 2009,NO_QUERY,carlenemae,wishes to have an ipod touch  http://plurk.com/p/xqw29,"['wish', 'ipod', 'touch']"
0,1557384465,Sun Apr 19 03:47:05 PDT 2009,NO_QUERY,cakegirl9,Sittin in the airport with the bg's.  can't wait 2 get home!,"['sittin', 'airport', 'bg', 'wait', 'get', 'home']"
4,2061802726,Sat Jun 06 21:39:00 PDT 2009,NO_QUERY,HenriettaHughes,@ancientsoul yes I do believe we are on the same side ,"['ancientsoul', 'ye', 'believ', 'side']"
0,2220808597,Thu Jun 18 04:01:40 PDT 2009,NO_QUERY,fedeparro,"Now yes, at school.   Colegio ","['ye', 'school', 'colegio']"
0,1976335158,Sat May 30 17:06:09 PDT 2009,NO_QUERY,cmlovesyou,paaacking  then drinkyy with my friends before I leaave for another month,"['paaack', 'drinkyy', 'friend', 'befor', 'leaav', 'anoth', 'month']"
0,1977070598,Sat May 30 20:01:37 PDT 2009,NO_QUERY,enhaynes,No more puppet commercials!!! YES!!! No more stupid vitamin water commercials!!! Yes!!! DWIGHT DETHRONES THE KING TONIGHT!!!! Sad really ,"['puppet', 'commerci', 'ye', 'stupid', 'vitamin', 'water', 'commerci', 'ye', 'dwight', 'dethron', 'king', 'tonight', 'sad', 'realli']"
0,2251045296,Sat Jun 20 02:15:57 PDT 2009,NO_QUERY,3Jem,PLZ tell me it not rainin AGAIN!!! ,"['plz', 'tell', 'rainin']"
4,1996575790,Mon Jun 01 15:19:05 PDT 2009,NO_QUERY,unicorngirl,@MattB88 Thanks for sponsoring us. ,"['mattb', 'thank', 'sponsor']"
4,1833736142,Mon May 18 00:16:36 PDT 2009,NO_QUERY,lilazngrl36,detachable penis just came on the radio. this song reminds me of christina mccarty ,"['detach', 'peni', 'came', 'radio', 'song', 'remind', 'christina', 'mccarti']"
0,2217056043,Wed Jun 17 20:19:53 PDT 2009,NO_QUERY,khuer,Can't buy lunch.. it's raining ,"['buy', 'rain']"
4,2190362084,Tue Jun 16 02:30:39 PDT 2009,NO_QUERY,umbraco,@beriberikix You can actually run Umbraco from a USB stick using VistaDB and Cassini web server ,"['beriberikix', 'actual', 'run', 'umbraco', 'usb', 'stick', 'use', 'vistadb', 'cassini', 'web', 'server']"
4,2184805198,Mon Jun 15 16:26:50 PDT 2009,NO_QUERY,yell0wpanda,"Once, again, I accomplish the impossible at work.  And get rewarded with Rocky Road Ice Cream.  My loyalties are bought quite cheaply ","['onc', 'accomplish', 'imposs', 'work', 'get', 'reward', 'rocki', 'road', 'ice', 'cream', 'loyalti', 'bought', 'quit', 'cheapli']"
4,1551776097,Sat Apr 18 09:56:44 PDT 2009,NO_QUERY,ABeautifulMind1,@Nuff55 I'll try  when I can next summon up the energy to get out there! ,"['nuff', 'next', 'summon', 'energi', 'get']"
0,1553542964,Sat Apr 18 14:33:00 PDT 2009,NO_QUERY,babybish,has toothache ,['toothach']
4,2067396650,Sun Jun 07 12:16:13 PDT 2009,NO_QUERY,nousernameknown,Breaks with nothing to do...how I love them. ,"['break', 'noth', 'love']"
4,2174880618,Sun Jun 14 23:32:08 PDT 2009,NO_QUERY,buddalunch,http://twitpic.com/7g73w - @saramathews43 in red my girl  she 's dreamin' about pirates vampires n ninzya tortules,"['saramathew', 'red', 'girl', 'dreamin', 'pirat', 'vampir', 'ninzya', 'tortul']"
0,2221537249,Thu Jun 18 05:34:02 PDT 2009,NO_QUERY,niamhish,what the hell is up with facebook? why is it being so feckin annoying? is it me? have i done something to upset it/him/her/them? boo hoo  ,"['hell', 'facebook', 'whi', 'feckin', 'annoy', 'done', 'someth', 'upset', 'boo', 'hoo']"
4,1760342930,Sun May 10 21:16:45 PDT 2009,NO_QUERY,clarinet72009,"&quot;I'm not chubby, it's protective ninja fat.&quot; -One of my mom's flairs. xD Haha. We keep giggling about it. ","['quot', 'chubbi', 'protect', 'ninja', 'mom', 'flair', 'xd', 'haha', 'keep', 'giggl']"
0,2247330742,Fri Jun 19 18:56:19 PDT 2009,NO_QUERY,NotWithJesse,@TrickiJen  if i can get there i can send you some... in a picture ,"['trickijen', 'get', 'send', 'pictur']"
0,1932833457,Tue May 26 22:19:41 PDT 2009,NO_QUERY,zachcurtis1911,"So, I took a nap at 8:30 and I just got up not too long ago... So I'm not going to sleep for a while!!! ","['took', 'nap', 'got', 'long', 'go', 'sleep']"
0,2216807730,Wed Jun 17 19:59:52 PDT 2009,NO_QUERY,kdk19,@nkangel74 sadly jon and kate are a mess. i love their family its sad to see them driftin apart ,"['nkangel', 'sadli', 'jon', 'kate', 'mess', 'love', 'famili', 'sad', 'see', 'driftin', 'apart']"
0,1685183216,Sat May 02 23:21:48 PDT 2009,NO_QUERY,mathieule,media homework ,"['medium', 'homework']"
0,1835297787,Mon May 18 05:39:31 PDT 2009,NO_QUERY,tyrannosarahrex,Pissed @ my mom. She is dropping me at the front ,"['piss', 'mom', 'drop', 'front']"
4,2067452828,Sun Jun 07 12:22:12 PDT 2009,NO_QUERY,msmercie,Hey people! Happy Sunday! I'm chilling with the family today... MacBook- never leave home without it ,"['hey', 'peopl', 'happi', 'sunday', 'chill', 'famili', 'macbook', 'never', 'leav', 'home', 'without']"
0,1975496967,Sat May 30 15:16:57 PDT 2009,NO_QUERY,mantoguitar,tyrin to get some friends on twitter  not going goooooooood,"['tyrin', 'get', 'friend', 'twitter', 'go', 'goooooooood']"
4,1966285456,Fri May 29 17:28:57 PDT 2009,NO_QUERY,MysticalDawn,Oh boy. I've been sober long enough  It's way past time to drink!!,"['oh', 'boy', 'sober', 'long', 'enough', 'way', 'past', 'time', 'drink']"
0,2222498280,Thu Jun 18 07:03:54 PDT 2009,NO_QUERY,Pemsie,...first time away from my gorgeous girl....HATING it ,"['time', 'away', 'gorgeou']"
4,1984466170,Sun May 31 15:09:44 PDT 2009,NO_QUERY,anyagilb,I'm gonna go to sleep so I can be up early to fail my maths exam  night all,"['gon', 'go', 'sleep', 'earli', 'fail', 'math', 'exam', 'night']"
0,1969252665,Fri May 29 23:27:54 PDT 2009,NO_QUERY,RenoTrouble,Tonight is going fairly smoothly. Mother has me pulling carts though ,"['tonight', 'go', 'fairli', 'smoothli', 'mother', 'pull', 'cart', 'though']"
0,2214393116,Wed Jun 17 16:40:44 PDT 2009,NO_QUERY,lea4020,I want to go to the gym.  Need to feel that muscle burn!!! Stuck behind a desk ,"['go', 'gym', 'need', 'feel', 'muscl', 'burn', 'stuck', 'behind', 'desk']"
4,1972599136,Sat May 30 09:31:42 PDT 2009,NO_QUERY,STXherry,@ConservaTeacher Things move fast! Sometimes I can actually hang in there for a while! ,"['conservateach', 'thing', 'move', 'fast', 'sometim', 'actual', 'hang']"
4,2068458198,Sun Jun 07 14:06:49 PDT 2009,NO_QUERY,jodichao,Meeting w/ TGC folk about living together in Chlesea next year! Exciting stuff ,"['meet', 'w', 'tgc', 'folk', 'live', 'togeth', 'chlesea', 'next', 'year', 'excit', 'stuff']"
0,2066440332,Sun Jun 07 10:31:31 PDT 2009,NO_QUERY,blzl,WTF ONE STICK?  gonna turn in soonish i guess!!,"['wtf', 'stick', 'gon', 'turn', 'soonish', 'guess']"
4,2052096125,Fri Jun 05 23:39:01 PDT 2009,NO_QUERY,cintaamonyet,@ohmonika ooooo i did my kinokuniya shopping today ,"['ohmonika', 'ooooo', 'kinokuniya', 'shop', 'today']"
0,2063689329,Sun Jun 07 03:41:12 PDT 2009,NO_QUERY,snowjobb,Only last one dollar tonight. Not to shabby! Ugh but I gotta hit the road for a long drive ,"['onli', 'last', 'dollar', 'tonight', 'shabbi', 'ugh', 'got', 'hit', 'road', 'long', 'drive']"
0,2176785461,Mon Jun 15 04:44:59 PDT 2009,NO_QUERY,omgitscaesar,My tweets will not be like @stephenfry ,"['tweet', 'like', 'stephenfri']"
0,2180142477,Mon Jun 15 10:04:03 PDT 2009,NO_QUERY,dantesxx,@paulandstorm Too bad. ,"['paulandstorm', 'bad']"
4,1695580442,Mon May 04 06:28:49 PDT 2009,NO_QUERY,DazzlinDonna,@YuraF Nope wasn't kidding at all.  Sometimes I think of you as Forest Gump (during his running years). ,"['yuraf', 'nope', 'kid', 'sometim', 'think', 'forest', 'gump', 'dure', 'hi', 'run', 'year']"
0,1974703637,Sat May 30 13:40:31 PDT 2009,NO_QUERY,beanie422,@LaurenLovesJB aww  again,"['laurenlovesjb', 'aww']"
4,2046360981,Fri Jun 05 12:04:07 PDT 2009,NO_QUERY,MomofFaith,"@THEFLYLADY Um, all of the above  *hiding in the corner* #flylady","['theflyladi', 'abov', 'hide', 'corner', 'flyladi']"
4,1973485690,Sat May 30 11:14:28 PDT 2009,NO_QUERY,holpeterson,First time out and about since my appendectomy...running a few errands and going to a baby shower ,"['first', 'time', 'sinc', 'errand', 'go', 'babi', 'shower']"
0,2216394052,Wed Jun 17 19:25:30 PDT 2009,NO_QUERY,katemariexoxo,Sleeping. Sleep while u have the chance! And just remember that God is watching! Love you all!! Volleyball on Friday for 3 hours! ,"['sleep', 'sleep', 'chanc', 'rememb', 'god', 'watch', 'love', 'volleybal', 'friday', 'hour']"
4,1933151065,Tue May 26 23:07:44 PDT 2009,NO_QUERY,addersop,"Hey kids! Happy Wednesday, Twittermates. Let's hope for a Barca win this evening ","['hey', 'kid', 'happi', 'wednesday', 'twitterm', 'let', 'hope', 'barca', 'win', 'even']"
4,2067178759,Sun Jun 07 11:53:26 PDT 2009,NO_QUERY,LisaHopeCyrus,"@zanessafani weird?? why weird hunny?  and although... im just okay... not good or awesome, but also not sad or anything..idk weird.","['zanessafani', 'weird', 'whi', 'weird', 'hunni', 'good', 'awesom', 'sad', 'weird']"
4,2000739280,Mon Jun 01 22:50:16 PDT 2009,NO_QUERY,ggreschler,@taylorswift13 Tay Tay your kinda amazingggg  I love you sooo much,"['taylorswift', 'tay', 'tay', 'kinda', 'amazingggg', 'love', 'sooo', 'much']"
4,2057262791,Sat Jun 06 12:40:30 PDT 2009,NO_QUERY,narinderhayer,stuck at a boring party where i dont bloody know anyone ,"['stuck', 'bore', 'parti', 'dont', 'bloodi', 'know', 'anyon']"
4,1880581903,Fri May 22 01:45:20 PDT 2009,NO_QUERY,jacquiet,@lynnie11 HAHA awesome.  @julesh looks like we're all making 2010 our year ,"['lynni', 'haha', 'awesom', 'julesh', 'look', 'like', 'make', 'year']"
0,2288156879,Mon Jun 22 18:47:40 PDT 2009,NO_QUERY,Samantha_Tracy,"Would love to see my girls, too bad none of them are in cairns  oh well","['would', 'love', 'see', 'girl', 'bad', 'none', 'cairn', 'oh', 'well']"
4,1880092780,Fri May 22 00:04:37 PDT 2009,NO_QUERY,mrennn,@JoshBerry26 You should follow me. ,"['joshberri', 'follow']"
4,1970133749,Sat May 30 02:35:31 PDT 2009,NO_QUERY,Nicholalala,Car In 2 Weeks Wooooo ,"['car', 'week', 'wooooo']"
4,2191402786,Tue Jun 16 05:12:02 PDT 2009,NO_QUERY,Beccahglind,"beautiful day  I like that! Jump trampoline and listen to music loud, can it get better?","['beauti', 'day', 'like', 'jump', 'trampolin', 'listen', 'music', 'loud', 'get', 'better']"
4,2070787399,Sun Jun 07 18:17:49 PDT 2009,NO_QUERY,capitolxelle,@yellowcrayola thank you! ,"['yellowcrayola', 'thank']"
0,2010632360,Tue Jun 02 17:42:30 PDT 2009,NO_QUERY,TammyJean,I already miss you @meganpaige. Can you forgive me and be my friend again? ,"['alreadi', 'miss', 'meganpaig', 'forgiv', 'friend']"
0,2230712166,Thu Jun 18 17:29:58 PDT 2009,NO_QUERY,AfRiCaN_DiVa,cooking... I do it all the time! Ugh... My left middle finger is swollen cause the shrimp skin thingy got Stuck under my nail in my skin ,"['time', 'left', 'middl', 'finger', 'swollen', 'caus', 'shrimp', 'skin', 'thingi', 'got', 'stuck', 'nail', 'skin']"
0,2203288154,Tue Jun 16 23:24:52 PDT 2009,NO_QUERY,Pixelfish,@thepete SFM = science fiction museum.  Didn't take pics sorry....no camera on me. ,"['thepet', 'sfm', 'scienc', 'fiction', 'museum', 'camera']"
4,1963094089,Fri May 29 12:11:37 PDT 2009,NO_QUERY,mwanji,"@AmhaLawson And Monday is a bank holiday, too. Life is good, my friend ","['amhalawson', 'monday', 'bank', 'holiday', 'life', 'good', 'friend']"
4,2057098963,Sat Jun 06 12:22:09 PDT 2009,NO_QUERY,bethftw,"@taratracy oh, is kylie still there? i really like your hair now. ","['taratraci', 'oh', 'kyli', 'still', 'realli', 'like', 'hair']"
4,1693699134,Sun May 03 23:27:11 PDT 2009,NO_QUERY,PhilBaker711,"@carlyluvsunited There are 20 wards there, what ward do you live in? ","['carlyluvsunit', 'ward', 'ward', 'live']"
4,1995255376,Mon Jun 01 13:11:53 PDT 2009,NO_QUERY,LilMissOpinion,One of my favorite hideaways in the world... Fall For You 2008  http://twitgoo.com/dh12,"['favorit', 'hideaway', 'fall']"
4,1565101682,Mon Apr 20 05:54:10 PDT 2009,NO_QUERY,theitaliangirl,i woke up in such a good mood today yay ,"['woke', 'good', 'mood', 'today', 'yay']"
4,1755542417,Sun May 10 09:24:24 PDT 2009,NO_QUERY,mstapleton1,Buying my download ticket tonight... ,"['buy', 'download', 'ticket']"
4,2182225602,Mon Jun 15 12:53:23 PDT 2009,NO_QUERY,serendipitie,@PMSJenstar that money would have been better spent on shoes.  I'm just saying.... ,"['pmsjenstar', 'money', 'would', 'better', 'spent', 'shoe']"
4,2069064633,Sun Jun 07 15:11:49 PDT 2009,NO_QUERY,saminarussell,d@kshack I'll be over shortly!!!! ,"['kshack', 'shortli']"
0,2227921259,Thu Jun 18 13:47:56 PDT 2009,NO_QUERY,Heartagram,@Dannabug i think the latter ,"['dannabug', 'think', 'latter']"
4,1978108267,Sat May 30 22:27:49 PDT 2009,NO_QUERY,JlessGenn,"For an animated movie, &quot;Up&quot; was definitely dramatic..Val and I were on edge hahaha ","['anim', 'movi', 'quot', 'quot', 'wa', 'definit', 'edg', 'hahaha']"
0,1468020819,Mon Apr 06 23:17:51 PDT 2009,NO_QUERY,policano,Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.,"['bout', 'start', 'poor', 'linni', 'keep', 'eye', 'open', 'tire', 'work', 'tomorrow', 'morn', 'night', 'ilovefatsusan']"
4,1981058888,Sun May 31 08:19:17 PDT 2009,NO_QUERY,msmegan19,"Mmmmm, coffee ","['mmmmm', 'coffe']"
0,2249575333,Fri Jun 19 22:35:42 PDT 2009,NO_QUERY,_krstina,miss my boyfriend @Axelente so much!!!!!!!!! how much longer do I have to wait till i see you again ,"['miss', 'boyfriend', 'axelent', 'much', 'much', 'longer', 'wait', 'see']"
0,2201392401,Tue Jun 16 20:12:40 PDT 2009,NO_QUERY,shoehands,Help meee with matrices. ,"['help', 'meee', 'matric']"
4,1989991091,Mon Jun 01 03:30:50 PDT 2009,NO_QUERY,jbwebb,"Yay, a Samsung NC10 benchmarks higher than a Dell GX260! ","['yay', 'samsung', 'nc', 'benchmark', 'higher', 'gx']"
0,2235158442,Fri Jun 19 00:33:30 PDT 2009,NO_QUERY,modacadisi,I wish I was off today ,"['wish', 'wa', 'today']"
